,Unnamed: 0,Last,Change,%Change,Open,Low,High,Previous Close,Volume,Value,Net-Foreign,52 Week High,52 Week Low,Support 1,Support 2,Resistance 1,Resistance 2,MA 20,MA 50,MA 100,MA 200,EMA 20,EMA 50,EMA 100,EMA 200,Trend-Short,Trend-Medium,Trend-Long,RSI(14),"MACD(12,26,9)",ATR(14),Volatility,CCI(20),"STS(14,3,3)",%R(14),VolumeSMA(10),VolumeSMA(15),VolumeSMA(20),ValueSMA(10),ValueSMA(15),ValueSMA(20),CandleStick(1),CandleStick(2),CandleStick(3),YTD%,MTD%,WTD%,NFB(5),NFB(15),NFB(30),NFB(60),NFB(360),EPS,EPS%,P/E,DPS%,P/BV,ROE,Date
42,132,7.9,0.35,0.0464,7.6,7.5,8.1,7.55,7527600.0,58593331.0,26387285.0,11.82,4.25,6.9,5.1,8.0,9.8,6.58,6.11,7.3,0.0,6.86,6.62,7.4,0.0,UPTREND,UPTREND,DOWNTREND,65.958,0.3613,0.064,HIGH,86.9944,70.8941,-17.6119,6492770.0,11020573.33,9835500.0,48514685.5,75583649.8,65179677.35,None,None,None,-0.3213,0.4739,0.11900000000000001,55529162.0,115050401.0,116822936.0,225746336.0,0.0,0.0,0.0,21.94,0.0,2.34,0.0,2020-06-23
43,133,7.2,-0.11,-0.015,7.49,7.15,7.49,7.31,1651100.0,12091749.0,156634.0,11.82,4.25,7.1,6.52,7.46,8.24,7.37,6.39,7.03,0.0,7.1,6.81,7.39,0.0,UPTREND,UPTREND,DOWNTREND,53.9655,0.3397,0.0624,HIGH,-35.5129,32.8395,-70.3704,3465460.0,3660100.0,7628010.0,25898592.8,26935019.53,55448782.25,Black Long Day,None,None,-0.3814,-0.0217,-0.0096,27696935.0,104257363.0,147213506.0,288146545.0,0.0,0.0,0.0,20.0,0.0,2.13,0.0,2020-07-03
44,135,7.18,0.42,0.0621,6.76,6.75,7.28,6.76,2900500.0,20415055.0,1807682.0,11.82,4.25,6.52,5.72,7.23,7.48,6.41,6.1,6.5,7.06,6.51,6.32,6.49,7.54,UPTREND,UPTREND,DOWNTREND,73.2861,0.195,0.0356,NEUTRAL,126.1668,83.3738,-7.6336,2079150.0,2012480.0,1837605.0,13989667.0,13164935.2,11799385.0,White Long Day,None,None,-0.3832,0.07,0.07,18612436.0,51793831.0,72520725.0,-38679911.0,0.0,0.0,0.0,28.72,0.0,2.12,0.0,2020-11-04
45,132,7.46,0.38,0.0537,7.22,7.22,7.5,7.08,2455100.0,18019012.0,-469549.0,11.82,4.25,6.97,5.1,8.24,9.8,6.19,5.85,7.5,0.0,6.51,6.45,7.4,0.0,UPTREND,UPTREND,DOWNTREND,64.0485,0.2318,0.07,HIGH,94.0763,64.4118,-30.2941,13995030.0,11423446.67,8979955.0,94689655.4,74449023.6,58237888.85,White Long Day,None,None,-0.3591,0.3918,0.0219,41343343.0,47983815.0,76689335.0,167980217.0,0.0,0.0,0.0,20.72,0.0,2.21,0.0,2020-06-16
46,134,5.88,0.08,0.0138,5.8,5.77,5.88,5.8,864900.0,5026706.0,-505958.0,11.82,4.25,5.76,5.1,5.9,6.25,5.93,6.32,6.43,7.81,5.96,6.22,6.63,7.96,DOWNTREND,DOWNTREND,SIDEWAYS,42.6768,-0.1508,0.0285,LOW,-61.7864,34.0741,-60.0,2413060.0,4297166.67,3619010.0,14186928.2,25368709.07,21439714.25,White Long Day,Bullish Engulfing,None,-0.4948,-0.0516,0.0,375538.0,-75605178.0,-112662531.0,-112760367.0,0.0,0.0,0.0,23.52,0.0,1.74,0.0,2020-09-24
47,133,6.35,-0.35,-0.0522,6.52,6.21,6.52,6.7,2182800.0,13889739.0,-2123487.0,11.82,4.25,6.28,5.1,6.92,7.34,6.94,6.81,6.41,0.0,6.89,6.86,7.23,0.0,DOWNTREND,SIDEWAYS,UPTREND,34.2036,-0.0062,0.0503,HIGH,-218.4709,24.2623,-86.5385,911980.0,1249246.67,1349990.0,6198754.1,8483371.2,9310568.65,None,None,None,-0.4545,-0.0522,-0.0522,-1207775.0,1499105.0,71366422.0,149539201.0,0.0,0.0,0.0,17.64,0.0,1.88,0.0,2020-08-03
48,132,7.3,-0.45,-0.0581,7.65,7.11,7.65,7.75,7123000.0,52357835.0,9072545.0,11.82,4.25,6.52,5.1,8.24,8.81,6.04,5.75,7.58,0.0,6.34,6.38,7.41,0.0,UPTREND,UPTREND,DOWNTREND,63.8868,0.1282,0.0725,HIGH,122.3101,79.971,-35.0,15318510.0,11000740.0,8827155.0,100199556.0,71176674.87,56754383.05,None,None,None,-0.3729,0.3619,0.0429,102104468.0,42956143.0,128837183.0,156741196.0,0.0,0.0,0.0,20.28,0.0,2.16,0.0,2020-06-11
49,134,6.1,-0.1,-0.0161,6.2,6.06,6.2,6.2,1655300.0,10091537.0,-4233006.0,11.82,4.25,6.08,5.46,6.25,6.62,6.29,6.79,6.37,8.28,6.33,6.54,6.93,8.34,DOWNTREND,DOWNTREND,UPTREND,35.4555,-0.168,0.0325,NEUTRAL,-118.9529,10.7447,-93.2203,1556550.0,1514153.33,1560735.0,9623783.9,9465859.27,9811845.4,Black Long Day,None,None,-0.4759,-0.0161,-0.0161,-15996276.0,-29460750.0,-23101367.0,169975745.0,0.0,0.0,0.0,24.4,0.0,1.8,0.0,2020-09-01
50,132,4.7,0.05,0.0108,4.62,4.62,4.74,4.65,876000.0,4098310.0,1481500.0,11.82,4.25,4.56,4.37,5.06,9.58,5.63,8.36,9.92,0.0,5.74,7.68,9.25,0.0,DOWNTREND,DOWNTREND,DOWNTREND,21.9516,-1.3031,0.0989,HIGH,-50.53,17.6895,-74.1379,4436500.0,3388346.67,2849255.0,21443683.0,16469179.13,14836519.9,White Long Day,None,None,-0.5962,0.0043,-0.0042,-3594100.0,-23058172.0,-56053235.0,-112403186.0,0.0,0.0,0.0,12.7,0.0,3.38,0.0,2020-04-08
51,134,5.85,-0.08,-0.0135,5.95,5.8,5.95,5.93,3510900.0,20584207.0,-8597667.0,11.82,4.25,5.82,5.1,6.04,6.52,6.16,6.6,6.43,8.12,6.15,6.42,6.82,8.2,DOWNTREND,DOWNTREND,SIDEWAYS,28.8795,-0.1792,0.0293,LOW,-136.0198,10.7037,-91.5254,4560900.0,3550140.0,3029295.0,27156272.2,21267564.67,18290648.15,Black Long Day,None,None,-0.4974,-0.0565,-0.0085,-63375996.0,-104034425.0,-92854573.0,-2909796.0,0.0,0.0,0.0,23.4,0.0,1.73,0.0,2020-09-09
