,Unnamed: 0,Last,Change,%Change,Open,Low,High,Previous Close,Volume,Value,Net-Foreign,52 Week High,52 Week Low,Support 1,Support 2,Resistance 1,Resistance 2,MA 20,MA 50,MA 100,MA 200,EMA 20,EMA 50,EMA 100,EMA 200,Trend-Short,Trend-Medium,Trend-Long,RSI(14),RSI(14).1,"MACD(12,26,9)",ATR(14),Volatility,CCI(20),"STS(14,3,3)",%R(14),VolumeSMA(10),VolumeSMA(15),VolumeSMA(20),ValueSMA(10),ValueSMA(15),ValueSMA(20),CandleStick(1),CandleStick(2),CandleStick(3),YTD%,MTD%,WTD%,NFB(5),NFB(15),NFB(30),NFB(60),NFB(360),EPS,EPS%,P/E,DPS%,P/BV,ROE,Date
49,189,2.85,0.12,0.044000000000000004,2.76,2.75,2.86,2.73,44676000.0,125973460.0,-297810.0,4.5,1.28,2.48,2.08,2.86,3.04,2.6,0.0,0.0,0.0,2.68,0.0,0.0,0.0,SIDEWAYS,NONE,NONE,59.7822,NEUTRAL,-0.1637,0.092,HIGH,88.0905,91.0089,-2.2222,53100100.0,44552733.33,41471500.0,135254317.0,112029981.33,106046878.0,White Long Day,None,None,1.85,0.0634,0.0634,3156340.0,7332500.0,18136530.0,0.0,0.0,0.0,0.0,95.0,0.0,40.71,0.0,2020-08-07
50,191,6.07,-0.12,-0.0194,6.2,6.02,6.21,6.19,21111200.0,129093265.0,1007529.0,6.7,1.28,5.7,3.57,6.44,6.48,4.97,3.89,3.37,0.0,5.13,4.25,3.67,0.0,UPTREND,UPTREND,UPTREND,75.9489,OVERBOUGHT,0.6001,0.0562,HIGH,97.4704,77.4789,-23.8636,48413320.0,47823480.0,46613660.0,278151435.3,257155669.53,234200070.15,Black Long Day,None,None,5.07,0.01,0.01,-16172223.0,-3713593.0,14262417.0,66378787.0,0.0,0.0,0.0,607.0,0.0,24.28,0.0,2020-12-02
51,191,3.45,0.03,0.0088,3.43,3.31,3.48,3.42,32241000.0,109799030.0,571540.0,4.5,1.28,3.14,2.98,3.46,3.57,3.17,3.1,0.0,0.0,3.21,3.1,0.0,0.0,UPTREND,SIDEWAYS,NONE,65.9818,NEUTRAL,0.066,0.0407,NEUTRAL,121.2121,77.5503,-12.963,41693800.0,40154933.33,37780200.0,138354006.0,130417220.0,121211977.5,None,None,None,2.45,0.1386,0.0423,17168680.0,48268170.0,62771760.0,105586500.0,0.0,0.0,0.0,345.0,0.0,13.8,0.0,2020-10-27
52,190,2.97,-0.04,-0.0133,3.05,2.97,3.06,3.01,10465000.0,31440680.0,623020.0,4.5,1.28,2.92,2.8,3.06,3.26,3.04,2.88,0.0,0.0,2.98,2.93,0.0,0.0,DOWNTREND,UPTREND,NONE,52.4147,NEUTRAL,0.0429,0.0564,HIGH,-34.6758,42.0,-58.0,31530100.0,32861133.33,33231000.0,94235926.0,100543799.33,101319790.0,Black Long Day,None,None,1.97,0.0102,-0.0067,10117740.0,51601020.0,52458190.0,56079720.0,0.0,0.0,0.0,297.0,0.0,11.88,0.0,2020-09-10
53,190,3.17,0.18,0.0602,3.01,2.94,3.2,2.99,70289000.0,216094210.0,296400.0,4.5,1.28,2.87,2.08,3.18,3.56,2.7,0.0,0.0,0.0,2.84,0.0,0.0,0.0,UPTREND,NONE,NONE,64.5193,NEUTRAL,-0.0244,0.0691,HIGH,116.8317,90.9313,-4.0541,36474800.0,39490733.33,43503050.0,107137144.0,110593829.33,115251411.0,None,None,None,2.17,0.1828,0.0532,-853960.0,857170.0,11008770.0,0.0,0.0,0.0,0.0,317.0,0.0,12.68,0.0,2020-08-18
54,189,2.9,0.05,0.0175,2.88,2.86,2.94,2.85,29011000.0,84201720.0,-2379240.0,4.5,1.28,2.59,2.08,2.92,3.14,2.59,0.0,0.0,0.0,2.7,0.0,0.0,0.0,UPTREND,NONE,NONE,60.7769,NEUTRAL,-0.1429,0.0861,HIGH,125.98700000000001,92.6995,-4.1237,47865900.0,45157666.67,42263200.0,126296530.0,114179796.67,108277628.0,None,None,None,1.9,0.0821,0.0175,3447820.0,4441610.0,18971070.0,0.0,0.0,0.0,0.0,96.67,0.0,41.43,0.0,2020-08-10
55,189,2.65,-0.31,-0.1047,2.97,2.58,2.98,2.96,58452000.0,161503190.0,1114480.0,4.5,1.28,2.62,2.54,3.11,4.1,3.21,0.0,0.0,0.0,3.06,0.0,0.0,0.0,DOWNTREND,NONE,NONE,57.62,NEUTRAL,0.0,0.1532,HIGH,-144.7069,8.3093,-93.8596,44804200.0,60533400.0,113736350.0,138838368.0,200019397.33,372637073.0,Black Long Day,None,None,1.65,-0.2429,-0.1137,5212480.0,17256010.0,0.0,0.0,0.0,0.0,0.0,88.33,0.0,37.86,0.0,2020-07-14
56,190,2.99,-0.02,-0.0066,2.98,2.93,3.08,3.01,11366000.0,34051430.0,264990.0,4.5,1.28,2.8,2.48,3.1,3.26,3.02,2.92,0.0,0.0,2.98,2.93,0.0,0.0,UPTREND,UPTREND,NONE,53.5661,NEUTRAL,0.0598,0.0626,HIGH,-13.5075,52.0,-54.0,37447200.0,36842800.0,37127400.0,114664102.0,112824394.0,112184550.0,None,None,None,1.99,0.017,0.017,1825650.0,42019950.0,42127770.0,0.0,0.0,0.0,0.0,299.0,0.0,11.96,0.0,2020-09-04
57,190,3.06,0.04,0.0132,3.01,2.96,3.09,3.02,26636000.0,80561920.0,-338760.0,4.5,1.28,2.99,2.86,3.1,3.24,3.03,2.92,0.0,0.0,3.03,2.98,0.0,0.0,UPTREND,UPTREND,NONE,54.0428,NEUTRAL,0.0248,0.0425,NEUTRAL,4.9221,43.8271,-51.8519,40323400.0,31751266.67,27833300.0,125086050.0,98225416.0,85692511.5,None,None,None,2.06,0.0099,0.0033,-4930390.0,-5894300.0,34429960.0,56470430.0,0.0,0.0,0.0,306.0,0.0,12.24,0.0,2020-10-02
58,189,3.25,-0.26,-0.0741,3.51,3.2,3.55,3.51,92181000.0,306043910.0,2294180.0,4.5,1.28,3.22,1.39,3.84,4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NONE,NONE,NONE,0.0,OVERSOLD,0.0,0.0,LOW,0.0,0.0,0.0,189429100.0,0.0,0.0,611431180.0,0.0,0.0,Black Long Day,None,None,2.25,2.25,-0.0741,21429690.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-06-29
59,190,3.23,0.02,0.0062,3.2,3.16,3.26,3.21,14781000.0,47641070.0,146860.0,4.5,1.28,3.04,2.34,3.26,3.56,2.87,2.9,0.0,0.0,2.96,2.9,0.0,0.0,UPTREND,SIDEWAYS,NONE,64.6034,NEUTRAL,0.045,0.0597,HIGH,109.4682,96.4038,-5.6604,36251800.0,36693200.0,42058850.0,111987901.0,109551248.0,119142215.5,None,Tweezer Bottoms,None,2.23,0.2052,-0.0062,40067670.0,41348890.0,49461280.0,0.0,0.0,0.0,0.0,323.0,0.0,12.92,0.0,2020-08-25
60,191,3.4,-0.11,-0.0313,3.45,3.39,3.47,3.51,26571000.0,91016350.0,514610.0,4.5,1.28,3.28,2.98,3.53,3.84,3.22,3.11,0.0,0.0,3.26,3.13,0.0,0.0,UPTREND,UPTREND,NONE,60.4441,NEUTRAL,0.0789,0.0401,NEUTRAL,92.3491,84.3695,-26.7857,34065200.0,40489333.33,38407500.0,114198901.0,133282426.0,124439684.5,None,None,None,2.4,0.1221,0.0272,15056400.0,38147070.0,63838330.0,109025210.0,0.0,0.0,0.0,340.0,0.0,13.6,0.0,2020-10-29
61,191,6.19,0.18,0.03,6.05,6.05,6.3,6.01,23060200.0,142729508.0,-1357671.0,6.7,1.28,5.55,3.42,6.48,6.48,4.84,3.83,3.34,0.0,5.03,4.18,3.62,0.0,UPTREND,UPTREND,UPTREND,79.6978,OVERBOUGHT,0.579,0.057,HIGH,114.1431,75.1945,-19.3182,54904400.0,50421333.33,46410950.0,307520268.8,264793933.87,230678584.9,None,None,None,5.19,0.03,0.03,-10480224.0,4854968.0,8794378.0,65636248.0,0.0,0.0,0.0,619.0,0.0,24.76,0.0,2020-12-01
62,191,3.85,-0.03,-0.0077,3.9,3.77,3.94,3.88,27459000.0,105671480.0,41590.0,4.5,1.28,3.42,3.0,3.92,4.19,3.39,3.17,3.05,0.0,3.45,3.24,3.04,0.0,UPTREND,UPTREND,SIDEWAYS,73.2063,OVERBOUGHT,0.129,0.0381,NEUTRAL,169.8068,93.1727,-12.0482,31432100.0,34170066.67,38961950.0,112887883.0,118910113.33,132044954.0,None,None,None,2.85,0.1159,0.1159,-5795880.0,3939410.0,53929650.0,101410600.0,0.0,0.0,0.0,385.0,0.0,15.4,0.0,2020-11-06
