,Unnamed: 0,Last,Change,%Change,Open,Low,High,Previous Close,Volume,Value,Net-Foreign,52 Week High,52 Week Low,Support 1,Support 2,Resistance 1,Resistance 2,MA 20,MA 50,MA 100,MA 200,EMA 20,EMA 50,EMA 100,EMA 200,Trend-Short,Trend-Medium,Trend-Long,RSI(14),"MACD(12,26,9)",ATR(14),Volatility,CCI(20),"STS(14,3,3)",%R(14),VolumeSMA(10),VolumeSMA(15),VolumeSMA(20),ValueSMA(10),ValueSMA(15),ValueSMA(20),CandleStick(1),CandleStick(2),CandleStick(3),YTD%,MTD%,WTD%,NFB(5),NFB(15),NFB(30),NFB(60),NFB(360),EPS,EPS%,P/E,DPS%,P/BV,ROE,Date
23,228,1050.0,0.0,0.0,1050.0,1050.0,1050.0,1050.0,9505.0,9980250.0,-1050000.0,1055.0,1014.0,1040.0,1014.0,1052.5,1054.5,1038.45,1031.9,0.0,0.0,1040.88,1034.64,0.0,0.0,UPTREND,SIDEWAYS,NONE,70.1307,4.2307,0.005,LOW,103.4483,80.0,-20.0,4919.0,3870.0,3243.25,5132007.0,4033882.33,3376385.75,White Marubozu,Bullish Harami,Three White Soldiers,0.0274,0.0194,0.0,-1050000.0,-1050000.0,-1050000.0,530785.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-02-19
24,224,1006.0,-22.0,-0.0214,1020.0,1005.0,1020.0,1028.0,28040.0,28262170.0,0.0,1055.0,1005.0,1005.5,1005.5,1044.0,1054.5,1040.8,1034.46,0.0,0.0,1034.41,1034.4,0.0,0.0,DOWNTREND,SIDEWAYS,NONE,31.06,0.0768,0.009000000000000001,LOW,-217.2229,0.0,-97.7778,8438.0,7114.0,7136.0,8633596.0,7316907.33,7363080.25,Black Long Day,None,None,-0.0157,-0.0233,-0.0364,-103100.0,4089600.0,4089600.0,6228190.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-03-12
25,225,1000.0,0.0,0.0,1001.0,1000.0,1001.0,1000.0,100.0,100010.0,0.0,1055.0,981.0,997.25,985.5,1005.0,1037.0,998.95,998.54,1013.07,0.0,999.24,1001.91,1010.55,0.0,SIDEWAYS,SIDEWAYS,SIDEWAYS,53.0606,-0.2655,0.0021,LOW,80.6277,28.5714,-71.4286,1071.0,1210.0,2860.5,1070731.5,1208468.0,2857302.5,Black Marubozu,Bearish Engulfing,None,-0.0215,0.001,0.0,0.0,0.0,-790010.0,-738560.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-06-19
26,227,948.0,-1.0,-0.0011,942.0,940.0,949.0,949.0,7940.0,7464585.0,0.0,1055.0,930.0,940.0,935.0,949.0,1025.0,970.85,996.16,997.3,0.0,966.06,985.98,997.89,0.0,DOWNTREND,SIDEWAYS,SIDEWAYS,36.2135,-16.1815,0.0117,LOW,-56.9856,19.9906,-74.6479,14424.0,20630.67,16295.5,13609545.5,19778434.33,15667738.0,White Long Day,None,None,-0.0724,0.0053,0.0085,47000.0,-432275.0,-432275.0,-432275.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-09-08
27,224,999.0,1.5,0.0015,999.0,997.5,999.0,997.5,250.0,249680.0,0.0,1055.0,981.0,996.25,985.5,1005.0,1044.0,998.2,997.82,1015.44,0.0,998.41,1002.67,1012.4,0.0,SIDEWAYS,SIDEWAYS,SIDEWAYS,50.1234,-1.0435,0.0024,LOW,16.1476,55.5556,0.0,2438.0,4338.67,3849.75,2434179.0,4330616.0,3842050.5,Dragonfly Doji,Bullish Harami,None,-0.0225,0.0,0.0,0.0,9990.0,-790010.0,-841660.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-06-05
28,227,1025.0,-5.0,-0.0049,1029.0,1025.0,1029.0,1030.0,690.0,707350.0,0.0,1040.0,1014.0,1022.0,1014.0,1040.0,1040.0,1027.25,0.0,0.0,0.0,1028.36,0.0,0.0,0.0,SIDEWAYS,NONE,NONE,73.4799,-0.3542,0.006999999999999999,LOW,-21.5054,60.2564,-57.6923,2627.0,2497.33,1994.0,2708132.0,2568663.0,2050699.75,Black Marubozu,None,None,0.0029,0.0029,-0.0049,0.0,2138590.0,1631885.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-01-06
29,227,943.0,-6.0,-0.0063,950.0,940.0,950.0,949.0,21160.0,20017000.0,95000.0,1055.0,930.0,936.5,936.5,950.0,1035.0,994.4,1002.44,1000.14,0.0,981.56,996.48,1004.34,0.0,DOWNTREND,SIDEWAYS,SIDEWAYS,30.0022,-11.1998,0.0131,LOW,-108.0838,17.5689,-86.3158,24343.5,17623.67,14780.5,23491609.5,17070707.0,14395627.0,Black Long Day,None,None,-0.0773,-0.08800000000000001,-0.0228,1372250.0,-479275.0,-479275.0,-469285.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-08-28
30,227,949.0,-1.0,-0.0011,950.0,941.0,950.0,950.0,38090.0,36022495.0,0.0,1055.0,930.0,937.5,937.5,965.0,1035.0,998.5,1003.53,1000.81,0.0,985.62,998.66,1005.58,0.0,DOWNTREND,SIDEWAYS,SIDEWAYS,31.5735,-9.4482,0.0132,LOW,-121.92200000000001,17.8152,-80.2083,22521.0,17175.67,13740.75,21790734.0,16703254.0,13413483.25,Hanging Man,Tweezer Tops,None,-0.0714,-0.0822,-0.0166,1277250.0,-574275.0,-574275.0,-564285.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-08-27
31,228,986.0,-4.0,-0.004,990.0,985.5,990.0,990.0,2380.0,2355115.0,0.0,1055.0,930.0,985.75,957.0,1003.0,1035.0,994.03,973.93,985.57,999.87,991.62,984.7,986.67,1001.21,SIDEWAYS,SIDEWAYS,SIDEWAYS,46.3371,5.9698,0.0052,LOW,-113.2924,15.7157,-97.2973,2919.0,2504.0,2673.0,2913293.5,2493864.67,2662127.0,Black Long Day,Bearish Engulfing,None,-0.0352,-0.004,-0.013999999999999999,0.0,-3672640.0,-7764190.0,-13920940.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-11-18
32,230,1000.0,2.0,0.002,1000.0,999.5,1000.0,998.0,3510.0,3509955.0,0.0,1055.0,930.0,998.0,957.0,1002.0,1035.0,995.8,993.13,983.13,996.48,996.99,991.31,989.83,1000.27,SIDEWAYS,SIDEWAYS,SIDEWAYS,57.9267,2.8369999999999997,0.0037,LOW,76.555,66.6667,-28.5714,2609.5,2254.33,2391.75,2604881.5,2248345.0,2379306.25,Dragonfly Doji,Bullish Harami,None,-0.0215,0.003,-0.003,0.0,59580.0,-3613060.0,-15280610.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-12-18
33,224,999.0,-1.0,-0.001,1000.0,996.0,1000.0,1000.0,6885.0,6859065.0,0.0,1055.0,981.0,996.0,985.5,1005.0,1044.0,999.28,1008.06,1019.98,0.0,1000.0,1006.84,1017.82,0.0,SIDEWAYS,SIDEWAYS,SIDEWAYS,46.3976,-2.4283,0.0044,LOW,-30.8219,31.1111,-73.3333,2840.0,4566.0,4617.0,2831636.0,4561554.0,4610109.5,Hanging Man,None,None,-0.0225,0.001,-0.001,-800000.0,-800000.0,-800000.0,3341050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-05-13
34,224,996.5,-2.5,-0.0025,996.5,996.0,999.0,999.0,3060.0,3049105.0,0.0,1055.0,981.0,993.25,985.5,999.0,1044.0,1009.68,1026.35,0.0,0.0,1007.81,1019.68,0.0,0.0,DOWNTREND,SIDEWAYS,NONE,34.3218,-9.9774,0.006999999999999999,LOW,-52.0134,38.2587,-60.2564,1734.0,4222.33,4097.25,1722026.0,4244412.67,4142771.5,Doji,None,None,-0.025,-0.0025,-0.0015,0.0,51450.0,4141050.0,4141050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-04-02
